village_code,village_name,tehsil_code,tehsil_name,district_code,district_name,state_code,state_name,pincode,latitude,longitude,population,female,male,sc_population,st_population,isstarvillage,isstarpocket,issector,istownsector,label_star_pocket,label_star_pocket_pool,label_sector,label_sector_pool,catchment_branch_solid,catchment_branch_tag,catchment_branch_lat,catchment_branch_lng,catchment_branch_dist,geom
94352,Katunara,626,Bundi,121,Bundi,8,Rajasthan,323001,25.454493,75.701558,310,150,160,33,235,,,TRUE,,,,RJ6859SC12,RJ6859SC12-4,6859,RIBG,25.4426022,75.6397934,6.340910352,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.712332,25.461356],[75.710699,25.459447],[75.709653,25.458517],[75.709319,25.458108],[75.709187,25.45766],[75.708939,25.456042],[75.708803,25.454875],[75.708697,25.45446],[75.70853,25.454173],[75.707978,25.453535],[75.707272,25.452524],[75.706596,25.451401],[75.706374,25.450857],[75.706072,25.449811],[75.705774,25.448675],[75.705632,25.448192],[75.70506,25.44815],[75.703066,25.448086],[75.701957,25.447893],[75.69896,25.447345],[75.697832,25.44708],[75.697094,25.4469],[75.69662,25.446784],[75.695879,25.446749],[75.694335,25.446757],[75.693653,25.44695],[75.692806,25.447229],[75.692309,25.447528],[75.691739,25.447998],[75.691398,25.448377],[75.690784,25.449094],[75.690995,25.449872],[75.691062,25.450783],[75.691105,25.451807],[75.691054,25.452598],[75.691576,25.452568],[75.692747,25.452914],[75.693293,25.453166],[75.69475,25.454071],[75.695773,25.454697],[75.696069,25.454915],[75.696342,25.455053],[75.696754,25.455191],[75.697209,25.455247],[75.69749,25.455339],[75.697784,25.455506],[75.698073,25.455793],[75.698762,25.456573],[75.699142,25.45701],[75.699376,25.457508],[75.699748,25.458389],[75.700004,25.459167],[75.700274,25.459869],[75.700549,25.460328],[75.701045,25.460775],[75.702562,25.461626],[75.703093,25.461911],[75.70354,25.462166],[75.703937,25.462238],[75.70431,25.462013],[75.704832,25.461679],[75.705315,25.461351],[75.705598,25.461277],[75.70633,25.461337],[75.707216,25.461513],[75.70815,25.461763],[75.708633,25.461816],[75.709389,25.46182],[75.710435,25.461752],[75.711023,25.461678],[75.711497,25.461592],[75.712332,25.461356]]]]}"
94358,Kundaliya,626,Bundi,121,Bundi,8,Rajasthan,323001,25.473177,75.719863,684,318,366,23,585,,TRUE,,,RJ6859SP094356,RJ6859SP094356-3,,,6859,RIBG,25.4426022,75.6397934,8.728184827,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.733333,25.470489],[75.731347,25.469021],[75.73063,25.468578],[75.730105,25.468303],[75.729729,25.468192],[75.729421,25.468175],[75.728982,25.468218],[75.728365,25.468289],[75.727674,25.4683],[75.727156,25.468268],[75.726699,25.468166],[75.726369,25.468019],[75.725878,25.46764],[75.724954,25.467088],[75.72455,25.466932],[75.724134,25.466846],[75.723164,25.466776],[75.721881,25.466745],[75.72151,25.466593],[75.721235,25.466265],[75.720604,25.46523],[75.720346,25.46493],[75.720036,25.464592],[75.719035,25.463653],[75.718559,25.46293],[75.717926,25.463023],[75.717204,25.463121],[75.716439,25.463179],[75.716146,25.46324],[75.715814,25.463853],[75.715387,25.464514],[75.714672,25.46547],[75.714198,25.466211],[75.713789,25.466793],[75.712995,25.467715],[75.711644,25.468969],[75.710022,25.470494],[75.706394,25.473553],[75.707929,25.473836],[75.710633,25.474254],[75.712108,25.474728],[75.712995,25.475141],[75.715497,25.476334],[75.720069,25.477758],[75.722389,25.478716],[75.723895,25.479547],[75.724701,25.480135],[75.725595,25.480879],[75.726814,25.482252],[75.727878,25.483174],[75.728257,25.483424],[75.729253,25.478988],[75.729376,25.477961],[75.729604,25.476668],[75.729877,25.475392],[75.730233,25.474269],[75.730537,25.473572],[75.731106,25.472813],[75.731793,25.471804],[75.732458,25.470929],[75.733047,25.470559],[75.733333,25.470489]]]]}"
94363,Barwas,626,Bundi,121,Bundi,8,Rajasthan,323001,25.487819,75.774933,481,227,254,208,241,,,TRUE,,,,RJ6859SC11,RJ6859SC11-5,6859,RIBG,25.4426022,75.6397934,14.46862387,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.791275,25.481058],[75.790616,25.480108],[75.790304,25.479755],[75.789993,25.47956],[75.789688,25.479409],[75.789466,25.479205],[75.789157,25.478878],[75.788475,25.477849],[75.788144,25.477258],[75.787418,25.476558],[75.785326,25.475135],[75.784931,25.474883],[75.784671,25.47457],[75.784644,25.474201],[75.784815,25.473386],[75.784824,25.473064],[75.784583,25.472699],[75.783768,25.472611],[75.783456,25.472637],[75.783115,25.472692],[75.782818,25.472822],[75.782516,25.472891],[75.781911,25.47293],[75.781345,25.472913],[75.781029,25.472884],[75.780528,25.472739],[75.780097,25.472587],[75.779151,25.473665],[75.778288,25.474512],[75.778042,25.474792],[75.77784,25.475218],[75.777638,25.475645],[75.777314,25.475981],[75.776065,25.477064],[75.775666,25.477195],[75.77529,25.477197],[75.774475,25.477168],[75.774089,25.477028],[75.773798,25.477091],[75.773455,25.477369],[75.773162,25.477647],[75.77295,25.477859],[75.772717,25.478192],[75.772534,25.478544],[75.772222,25.478961],[75.771911,25.479526],[75.771682,25.479766],[75.771401,25.479968],[75.771023,25.48011],[75.77067,25.480223],[75.770206,25.480354],[75.769692,25.480445],[75.769206,25.480537],[75.768863,25.480672],[75.768482,25.480917],[75.768121,25.481181],[75.767785,25.481522],[75.766354,25.483083],[75.765866,25.48359],[75.765625,25.483942],[75.765397,25.484352],[75.765235,25.484773],[75.76508,25.485298],[75.764869,25.485982],[75.764674,25.486628],[75.764085,25.488372],[75.763906,25.488963],[75.763745,25.489325],[75.763604,25.489595],[75.763401,25.489946],[75.763155,25.490315],[75.76227,25.49167],[75.761693,25.492654],[75.761505,25.492913],[75.761301,25.493118],[75.760744,25.493623],[75.760007,25.494575],[75.75973,25.494853],[75.759435,25.495272],[75.759241,25.495624],[75.759093,25.496042],[75.758997,25.49631],[75.758591,25.497622],[75.761238,25.498436],[75.766266,25.499439],[75.768719,25.499774],[75.769927,25.50023],[75.773206,25.501919],[75.775023,25.503052],[75.775508,25.502783],[75.775896,25.502484],[75.777174,25.50113],[75.778941,25.498822],[75.779122,25.498477],[75.779236,25.498129],[75.77926,25.497814],[75.779341,25.496234],[75.779524,25.495175],[75.779548,25.494882],[75.779532,25.49449],[75.779452,25.494107],[75.779318,25.493614],[75.778206,25.490687],[75.777474,25.489251],[75.777294,25.488801],[75.77718,25.488267],[75.776907,25.487011],[75.776344,25.4849],[75.776208,25.484156],[75.776026,25.483717],[75.775919,25.483321],[75.775947,25.482915],[75.776117,25.482564],[75.777314,25.481159],[75.777645,25.480685],[75.778029,25.480434],[75.77845,25.480702],[75.778783,25.481136],[75.77898,25.481357],[75.779248,25.481461],[75.77983,25.481497],[75.782772,25.481635],[75.78333,25.481497],[75.783794,25.481319],[75.784173,25.481401],[75.78465,25.481631],[75.785307,25.48193],[75.78584,25.482194],[75.786311,25.482431],[75.786674,25.482513],[75.786981,25.482533],[75.787349,25.482537],[75.788297,25.482471],[75.788602,25.482413],[75.788968,25.482288],[75.790766,25.481344],[75.791275,25.481058]]]]}"
93856,Barodiya,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.494054,75.591297,4328,2086,2242,573,314,,,TRUE,,,,RJ6859SC00,RJ6859SC00-0,6859,RIBG,25.4426022,75.6397934,7.512282964,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.615695,25.489704],[75.615603,25.487761],[75.61552,25.484619],[75.615095,25.4824],[75.614749,25.48009],[75.614534,25.478748],[75.614472,25.477371],[75.614292,25.476742],[75.613074,25.477098],[75.61243,25.477442],[75.611828,25.478011],[75.611396,25.478624],[75.610773,25.480206],[75.609818,25.48293],[75.609398,25.484521],[75.6092,25.485654],[75.608986,25.486181],[75.608676,25.486459],[75.608253,25.486605],[75.605988,25.487181],[75.603562,25.48804],[75.602215,25.488397],[75.601757,25.488419],[75.601247,25.488408],[75.600779,25.488272],[75.599313,25.487989],[75.598094,25.487997],[75.596159,25.488286],[75.593273,25.48892],[75.591169,25.489254],[75.590338,25.489397],[75.589929,25.489294],[75.589218,25.488961],[75.587678,25.488314],[75.586924,25.487932],[75.586673,25.487739],[75.586322,25.487052],[75.586206,25.486671],[75.586208,25.486296],[75.586248,25.485479],[75.586143,25.482918],[75.585909,25.479373],[75.585745,25.478222],[75.585387,25.477226],[75.585024,25.476097],[75.584294,25.474308],[75.583131,25.472021],[75.581663,25.469958],[75.581411,25.469113],[75.580974,25.465514],[75.579306,25.466926],[75.578966,25.467118],[75.578659,25.467172],[75.578367,25.467125],[75.577946,25.466897],[75.576712,25.466895],[75.5752,25.466931],[75.575312,25.467432],[75.575551,25.467741],[75.577037,25.469221],[75.577222,25.469548],[75.577286,25.469855],[75.577599,25.471901],[75.577894,25.474352],[75.57801,25.477756],[75.578028,25.478477],[75.577705,25.480281],[75.577639,25.480869],[75.577793,25.481884],[75.578021,25.483477],[75.578288,25.485158],[75.57837,25.486051],[75.578367,25.486677],[75.578177,25.487771],[75.57791,25.488986],[75.577341,25.490238],[75.576913,25.491368],[75.576279,25.492653],[75.576012,25.493244],[75.57579,25.494389],[75.575537,25.495108],[75.575126,25.495674],[75.574608,25.496171],[75.57302,25.497673],[75.572684,25.498079],[75.572158,25.499082],[75.571938,25.499315],[75.571653,25.499446],[75.57125,25.499529],[75.570026,25.499622],[75.568445,25.499699],[75.567842,25.500809],[75.567462,25.50122],[75.5669,25.501633],[75.567633,25.503653],[75.568003,25.505401],[75.568748,25.50918],[75.569499,25.512443],[75.570141,25.515121],[75.570465,25.516717],[75.570468,25.518145],[75.571076,25.518179],[75.572632,25.518855],[75.574663,25.519609],[75.57566,25.519953],[75.57726,25.520399],[75.579267,25.520698],[75.581222,25.520955],[75.583112,25.521341],[75.585823,25.521984],[75.589088,25.522594],[75.587958,25.521005],[75.585888,25.518049],[75.58404,25.515457],[75.583616,25.514888],[75.583482,25.514517],[75.583506,25.514008],[75.58396,25.513217],[75.585137,25.511823],[75.58561,25.511507],[75.586032,25.507708],[75.5861,25.506771],[75.586167,25.506463],[75.586496,25.50604],[75.587387,25.505341],[75.588078,25.505025],[75.590197,25.504338],[75.592957,25.503593],[75.595853,25.50252],[75.597742,25.501933],[75.598924,25.501612],[75.600613,25.50135],[75.602385,25.5012],[75.605844,25.501158],[75.606704,25.501112],[75.607606,25.500908],[75.611049,25.500061],[75.613266,25.499354],[75.614035,25.499168],[75.61552,25.498937],[75.615629,25.497922],[75.615562,25.496677],[75.615373,25.496083],[75.614726,25.495097],[75.614348,25.494279],[75.614266,25.493909],[75.614332,25.493341],[75.615176,25.49162],[75.615538,25.490701],[75.615695,25.489704]]]]}"
93721,Beekaran,622,Hindoli,121,Bundi,8,Rajasthan,323023,25.610121,75.481489,226,117,109,1,224,,TRUE,,,RJ6859SP093759,RJ6859SP093759-1,,,6859,RIBG,25.4426022,75.6397934,24.48035863,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.489154,25.605955],[75.489111,25.605081],[75.488864,25.604166],[75.488703,25.603916],[75.488438,25.60371],[75.487692,25.603491],[75.487272,25.60332],[75.485772,25.601904],[75.484862,25.601207],[75.483991,25.600776],[75.482627,25.600236],[75.481278,25.599497],[75.480034,25.598608],[75.479034,25.599824],[75.477859,25.601074],[75.477612,25.601517],[75.477625,25.602124],[75.477585,25.603323],[75.477352,25.60379],[75.476649,25.605009],[75.476562,25.605307],[75.47657,25.605716],[75.476698,25.606105],[75.47719,25.606862],[75.477248,25.60727],[75.477231,25.607787],[75.477073,25.608381],[75.476783,25.608931],[75.476303,25.609518],[75.475832,25.609958],[75.474827,25.610815],[75.474653,25.611858],[75.474506,25.613001],[75.474549,25.613816],[75.47468,25.614596],[75.47481,25.615375],[75.474695,25.616488],[75.474455,25.616984],[75.473825,25.61789],[75.4742,25.617907],[75.475672,25.618091],[75.476892,25.618253],[75.477476,25.618392],[75.478099,25.618602],[75.478924,25.619091],[75.480402,25.620158],[75.481143,25.621011],[75.481465,25.621258],[75.48216,25.621494],[75.482744,25.621634],[75.482839,25.619604],[75.482813,25.618571],[75.482664,25.617979],[75.482393,25.617536],[75.482121,25.617092],[75.482108,25.616624],[75.482628,25.614666],[75.482875,25.6141],[75.483146,25.613794],[75.485517,25.611676],[75.487373,25.609767],[75.488116,25.608759],[75.48894,25.607136],[75.48911,25.606638],[75.489154,25.605955]]]]}"
94369,Khatkar,626,Bundi,121,Bundi,8,Rajasthan,323803,25.496164,75.837216,4628,2243,2385,1561,341,TRUE,TRUE,,,RJ6859SP094369,RJ6859SP094369-0,,,6859,RIBG,25.4426022,75.6397934,20.69450004,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.855659,25.521341],[75.855574,25.519418],[75.854822,25.516275],[75.854682,25.515519],[75.854634,25.514053],[75.85457,25.513446],[75.854382,25.512862],[75.854251,25.512408],[75.854208,25.51211],[75.854058,25.509797],[75.853557,25.506116],[75.853418,25.503747],[75.853392,25.503196],[75.853348,25.50272],[75.853255,25.502409],[75.852987,25.502017],[75.85291,25.501613],[75.852926,25.501072],[75.852609,25.50054],[75.852193,25.498691],[75.851989,25.498135],[75.851846,25.49776],[75.851764,25.496653],[75.84937,25.496638],[75.84864,25.496577],[75.847595,25.496503],[75.846529,25.496368],[75.845185,25.496177],[75.844542,25.496025],[75.843926,25.495799],[75.84205,25.495102],[75.840575,25.494567],[75.840152,25.494427],[75.839695,25.49431],[75.838791,25.494174],[75.836308,25.494003],[75.835533,25.493975],[75.835161,25.493937],[75.834664,25.493858],[75.833642,25.493324],[75.833377,25.493162],[75.832915,25.492882],[75.831942,25.49228],[75.831638,25.492019],[75.831347,25.491685],[75.831034,25.491305],[75.830206,25.492057],[75.830017,25.492324],[75.829872,25.492608],[75.829588,25.493271],[75.829434,25.493707],[75.829275,25.494183],[75.829097,25.494862],[75.829016,25.495261],[75.829082,25.495682],[75.829306,25.496171],[75.829415,25.496671],[75.829404,25.497192],[75.829537,25.497852],[75.829804,25.498309],[75.829788,25.498613],[75.829926,25.498949],[75.830129,25.499283],[75.830422,25.499889],[75.830548,25.500358],[75.830439,25.501066],[75.830261,25.501324],[75.830008,25.50149],[75.829654,25.50153],[75.829184,25.501488],[75.828833,25.501435],[75.828231,25.501134],[75.826854,25.499743],[75.826568,25.499597],[75.826278,25.499511],[75.825871,25.49947],[75.824437,25.4993],[75.82178,25.49885],[75.819909,25.498413],[75.818258,25.497996],[75.818005,25.497869],[75.817805,25.497584],[75.817715,25.497275],[75.81762,25.496501],[75.817549,25.496022],[75.817369,25.495536],[75.817274,25.494949],[75.817332,25.49461],[75.817505,25.49426],[75.817971,25.493528],[75.819118,25.491952],[75.819308,25.491459],[75.81932,25.491059],[75.819323,25.490709],[75.819163,25.48918],[75.818916,25.488841],[75.818627,25.48858],[75.818538,25.488248],[75.818506,25.487469],[75.818553,25.486971],[75.818683,25.486623],[75.81902,25.48598],[75.819219,25.485642],[75.819444,25.485389],[75.820136,25.484707],[75.821866,25.483036],[75.822175,25.482826],[75.822535,25.482739],[75.822878,25.48271],[75.824628,25.482743],[75.823709,25.481461],[75.822496,25.479047],[75.821488,25.477042],[75.820409,25.475051],[75.820106,25.474316],[75.819816,25.473905],[75.819456,25.473382],[75.818909,25.472463],[75.818479,25.471903],[75.818295,25.471524],[75.818202,25.471116],[75.818109,25.470594],[75.81795,25.470108],[75.817847,25.469783],[75.817856,25.469469],[75.817865,25.46916],[75.817758,25.468891],[75.817586,25.468551],[75.817483,25.468226],[75.817492,25.467916],[75.817442,25.467384],[75.817205,25.466979],[75.817076,25.466587],[75.817086,25.466166],[75.817314,25.464994],[75.817484,25.464151],[75.817517,25.46376],[75.817295,25.462925],[75.81706,25.462351],[75.816606,25.461528],[75.816389,25.460968],[75.816385,25.460445],[75.816238,25.460168],[75.816017,25.459786],[75.815918,25.459385],[75.816086,25.458607],[75.815613,25.458502],[75.815116,25.458329],[75.814698,25.458405],[75.8134,25.459089],[75.811715,25.46001],[75.810796,25.46049],[75.810281,25.460859],[75.810078,25.461074],[75.80977,25.46155],[75.80884,25.463124],[75.808147,25.464599],[75.807775,25.465666],[75.807599,25.466194],[75.807491,25.466727],[75.807258,25.468258],[75.806943,25.470715],[75.806869,25.471295],[75.806865,25.471921],[75.806637,25.472391],[75.806563,25.472754],[75.806552,25.473139],[75.806518,25.473617],[75.806389,25.473982],[75.806207,25.474372],[75.805832,25.474777],[75.80546,25.475107],[75.804862,25.475518],[75.804046,25.47622],[75.803341,25.477308],[75.803293,25.477606],[75.803473,25.477925],[75.804168,25.478581],[75.804069,25.479081],[75.803219,25.48026],[75.803047,25.480534],[75.802743,25.480786],[75.802326,25.480982],[75.801871,25.481167],[75.801479,25.48135],[75.800806,25.481574],[75.800391,25.481748],[75.80001,25.481943],[75.799289,25.48242],[75.79806,25.483399],[75.797811,25.483558],[75.797377,25.483696],[75.797001,25.483807],[75.796593,25.483896],[75.795288,25.484223],[75.795392,25.484568],[75.795369,25.48516],[75.795354,25.485569],[75.795373,25.485978],[75.795614,25.486441],[75.795704,25.486974],[75.79569,25.487377],[75.795767,25.487668],[75.796009,25.488077],[75.796097,25.488356],[75.796054,25.488691],[75.796005,25.489219],[75.796294,25.490667],[75.797406,25.490545],[75.799763,25.490237],[75.802056,25.490246],[75.802841,25.490321],[75.80522,25.490654],[75.810067,25.490908],[75.811994,25.491045],[75.812538,25.49115],[75.812883,25.491256],[75.813151,25.491394],[75.813364,25.491596],[75.813588,25.492013],[75.814034,25.493193],[75.814182,25.493575],[75.814247,25.493947],[75.814324,25.494635],[75.814358,25.495336],[75.814343,25.49563],[75.814277,25.49601],[75.813756,25.49797],[75.813692,25.498383],[75.813712,25.499538],[75.813831,25.499887],[75.813992,25.50024],[75.814054,25.500933],[75.814033,25.501233],[75.813898,25.50158],[75.813684,25.501952],[75.813389,25.502606],[75.813139,25.503191],[75.813054,25.503601],[75.813055,25.504663],[75.813052,25.505283],[75.813094,25.505841],[75.813297,25.506739],[75.813424,25.507135],[75.813516,25.50746],[75.813676,25.507712],[75.813876,25.50802],[75.813867,25.508415],[75.8138,25.508742],[75.813939,25.509016],[75.814116,25.509353],[75.814218,25.509755],[75.814232,25.510091],[75.814198,25.510552],[75.814223,25.511254],[75.814217,25.511738],[75.814209,25.512411],[75.814266,25.512959],[75.814377,25.513226],[75.814679,25.513542],[75.81542,25.514034],[75.817099,25.51516],[75.817269,25.515472],[75.816995,25.515766],[75.816605,25.516126],[75.816381,25.516497],[75.816327,25.516775],[75.816373,25.517085],[75.816472,25.517435],[75.81669,25.517818],[75.816988,25.518414],[75.817474,25.519409],[75.81763,25.519935],[75.817673,25.520287],[75.817746,25.520736],[75.817771,25.521251],[75.817943,25.523534],[75.819828,25.523444],[75.820603,25.523479],[75.821285,25.52352],[75.821712,25.52359],[75.82334,25.523917],[75.824115,25.524115],[75.827086,25.524837],[75.829021,25.525328],[75.829713,25.525585],[75.830287,25.525823],[75.832801,25.526947],[75.837131,25.528881],[75.837794,25.529187],[75.838583,25.529587],[75.839622,25.530188],[75.840099,25.53041],[75.840589,25.53055],[75.842221,25.531052],[75.842917,25.531276],[75.843522,25.53148],[75.843943,25.531648],[75.844465,25.531854],[75.844817,25.531999],[75.845234,25.532178],[75.84564,25.532303],[75.845933,25.532375],[75.846777,25.532537],[75.847896,25.532767],[75.849489,25.533037],[75.850284,25.533289],[75.850747,25.533385],[75.851267,25.533382],[75.852218,25.533363],[75.852856,25.533362],[75.853188,25.533378],[75.853583,25.533452],[75.853865,25.533612],[75.854324,25.533865],[75.854718,25.534],[75.854757,25.53297],[75.85481,25.532617],[75.854816,25.532135],[75.85473,25.531646],[75.854688,25.531269],[75.854754,25.530907],[75.854815,25.53056],[75.854841,25.530148],[75.854751,25.529862],[75.854669,25.529512],[75.854617,25.529217],[75.854605,25.52853],[75.854548,25.527978],[75.854466,25.527442],[75.8544,25.527129],[75.854394,25.526828],[75.854863,25.525336],[75.854975,25.524786],[75.855112,25.523561],[75.855208,25.523182],[75.855419,25.522835],[75.855518,25.522531],[75.855659,25.521341]]]]}"
93826,Lodha Ki Jhonpariyan,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.571903,75.653077,984,451,533,14,11,,TRUE,,,RJ6859SP093828,RJ6859SP093828-2,,,6859,RIBG,25.4426022,75.6397934,14.43926364,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.670904,25.580923],[75.670564,25.580006],[75.670313,25.57907],[75.670057,25.578319],[75.669658,25.577359],[75.669045,25.576208],[75.667959,25.57436],[75.667053,25.572905],[75.666794,25.572373],[75.665955,25.570121],[75.66577,25.569348],[75.665647,25.567985],[75.665568,25.567178],[75.665514,25.564573],[75.664035,25.564112],[75.661664,25.563602],[75.660603,25.563335],[75.659119,25.562883],[75.657561,25.56403],[75.655167,25.565969],[75.653888,25.566843],[75.652949,25.566907],[75.650295,25.566912],[75.647161,25.566578],[75.646062,25.566632],[75.644315,25.567093],[75.642899,25.567389],[75.640308,25.567481],[75.638219,25.567655],[75.637692,25.567885],[75.636726,25.568583],[75.635251,25.569455],[75.636064,25.570167],[75.636455,25.570648],[75.637565,25.572452],[75.638105,25.573129],[75.639083,25.574093],[75.639858,25.574868],[75.640328,25.575256],[75.641453,25.57573],[75.64251,25.576179],[75.643457,25.576756],[75.643909,25.577151],[75.64802,25.578295],[75.651291,25.57913],[75.653653,25.579374],[75.658465,25.579722],[75.660783,25.579971],[75.662768,25.580367],[75.665085,25.580816],[75.666108,25.580868],[75.668436,25.580878],[75.670904,25.580923]]]]}"
93811,Kala Bhata,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.523689,75.579165,706,340,366,16,20,TRUE,TRUE,,,RJ6859SP093811,RJ6859SP093811-4,,,6859,RIBG,25.4426022,75.6397934,10.87804609,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.591308,25.523463],[75.590262,25.523248],[75.589696,25.523107],[75.589088,25.522594],[75.585823,25.521984],[75.583112,25.521341],[75.581222,25.520955],[75.579267,25.520698],[75.57726,25.520399],[75.57566,25.519953],[75.574663,25.519609],[75.572632,25.518855],[75.571076,25.518179],[75.570468,25.518145],[75.569929,25.52039],[75.569554,25.521865],[75.569276,25.522824],[75.568112,25.524545],[75.567023,25.52617],[75.567037,25.526582],[75.567143,25.528395],[75.567111,25.529234],[75.572068,25.529233],[75.575159,25.528629],[75.57817,25.528106],[75.580597,25.527311],[75.581939,25.5269],[75.583281,25.526463],[75.584394,25.526195],[75.587555,25.525812],[75.588182,25.525691],[75.588756,25.52532],[75.591308,25.523463]]]]}"
93803,Ashok Nagar,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.506798,75.518707,2147,1012,1135,162,374,,TRUE,,,RJ6862SP093802,RJ6862SP093802-2,,,6859,RIBG,25.4426022,75.6397934,14.09616949,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.543328,25.501558],[75.542429,25.501298],[75.541515,25.500767],[75.53953,25.499627],[75.538235,25.498964],[75.537278,25.498572],[75.536506,25.498221],[75.536157,25.497981],[75.535226,25.4972],[75.533,25.49752],[75.529702,25.497952],[75.529012,25.498178],[75.528697,25.498338],[75.527746,25.499007],[75.525267,25.500592],[75.522561,25.501876],[75.521888,25.502165],[75.520164,25.502652],[75.516949,25.503678],[75.515572,25.504306],[75.515189,25.504528],[75.514483,25.505185],[75.512348,25.507101],[75.510387,25.508879],[75.509857,25.509309],[75.508675,25.509838],[75.50631,25.511097],[75.508182,25.51212],[75.511136,25.513398],[75.514625,25.515342],[75.515966,25.515896],[75.516935,25.516263],[75.517391,25.516397],[75.517311,25.513135],[75.517229,25.512203],[75.516647,25.509769],[75.516605,25.50934],[75.51677,25.509029],[75.517122,25.508673],[75.51766,25.508212],[75.518157,25.507917],[75.519318,25.507569],[75.521668,25.507116],[75.530572,25.506191],[75.533114,25.506007],[75.535192,25.506057],[75.535879,25.506209],[75.536628,25.506198],[75.537188,25.506004],[75.53779,25.505647],[75.538413,25.505452],[75.538942,25.505466],[75.543328,25.501558]]]]}"
800587,Bundi (M + OG) (Part),626,Bundi,121,Bundi,8,Rajasthan,323001,25.483707,75.650493,1633,776,857,764,465,,,,TRUE,,,,,6859,RIBG,25.4426022,75.6397934,4.695172343,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.661749,25.486817],[75.661612,25.484225],[75.661508,25.480193],[75.661411,25.479088],[75.66099,25.477874],[75.659635,25.474074],[75.658669,25.471087],[75.655094,25.471759],[75.654567,25.471933],[75.654056,25.47227],[75.653713,25.472779],[75.653115,25.473471],[75.652662,25.473673],[75.65103,25.474101],[75.644297,25.475133],[75.642042,25.475339],[75.640774,25.475265],[75.640955,25.478486],[75.64088,25.480438],[75.640466,25.481973],[75.639782,25.484563],[75.639367,25.487208],[75.639238,25.488268],[75.639346,25.488793],[75.639581,25.489483],[75.639816,25.489962],[75.64107,25.490497],[75.642747,25.490983],[75.644245,25.491296],[75.647539,25.491613],[75.649743,25.491932],[75.651364,25.492173],[75.651934,25.492342],[75.653451,25.493222],[75.654405,25.494102],[75.655639,25.494972],[75.657287,25.495912],[75.657999,25.496327],[75.658363,25.495742],[75.659377,25.493172],[75.659965,25.491529],[75.66065,25.490039],[75.661318,25.488729],[75.661661,25.488059],[75.661749,25.486817]]]]}"
93825,Dhabhaiyon Ka Naya Gaon,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.559872,75.643301,1494,724,770,650,1,,,TRUE,,,,RJ6859SC05,RJ6859SC05-2,6859,RIBG,25.4426022,75.6397934,13.04455772,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.659119,25.562883],[75.65828,25.561938],[75.657546,25.560916],[75.656688,25.559502],[75.655988,25.558396],[75.655406,25.557553],[75.655279,25.557281],[75.655251,25.556989],[75.655336,25.556248],[75.655481,25.555084],[75.656126,25.55357],[75.656255,25.553313],[75.655671,25.553125],[75.653556,25.552851],[75.653073,25.552945],[75.652717,25.553195],[75.652248,25.553483],[75.651654,25.553509],[75.650852,25.553428],[75.64764,25.552754],[75.646261,25.552548],[75.641485,25.552452],[75.63835,25.552361],[75.63652,25.552042],[75.635702,25.551815],[75.633996,25.551104],[75.631807,25.550289],[75.631436,25.551102],[75.630802,25.552448],[75.630519,25.553158],[75.630532,25.55462],[75.630478,25.555686],[75.630305,25.556164],[75.630163,25.556541],[75.629794,25.557071],[75.628756,25.558479],[75.628001,25.559654],[75.627621,25.560687],[75.627505,25.561149],[75.627483,25.561481],[75.62752,25.561798],[75.627613,25.562244],[75.627827,25.563179],[75.628103,25.564065],[75.628619,25.565402],[75.628726,25.565878],[75.628772,25.56706],[75.628722,25.568252],[75.629312,25.568518],[75.633032,25.5692],[75.634585,25.569416],[75.635251,25.569455],[75.636726,25.568583],[75.637692,25.567885],[75.638219,25.567655],[75.640308,25.567481],[75.642899,25.567389],[75.644315,25.567093],[75.646062,25.566632],[75.647161,25.566578],[75.650295,25.566912],[75.652949,25.566907],[75.653888,25.566843],[75.655167,25.565969],[75.657561,25.56403],[75.659119,25.562883]]]]}"
