village_code,village_name,tehsil_code,tehsil_name,district_code,district_name,state_code,state_name,pincode,latitude,longitude,population,male,female,sc_population,st_population,isstarvillage,isstarpocket,issector,istownsector,label_sector,label_sector_pool,label_star_pocket,label_star_pocket_pool,catchment_branch_solid,catchment_branch_tag,catchment_branch_dist,catchment_branch_lat,catchment_branch_lng,geom
93904,Mahaveerpura,623,Nainwa,121,Bundi,8,Rajasthan,323801,25.719218,75.803382,443,235,208,0,269,false,false,true,false,RJ6860SC05,RJ6860SC05-3,,,6860,RIBG,14.9052684297751,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.816757,25.719716],[75.815647,25.719304],[75.814981,25.71916],[75.814039,25.719098],[75.81153,25.718982],[75.808598,25.718726],[75.805885,25.718397],[75.804417,25.718163],[75.804075,25.717906],[75.803877,25.717566],[75.803145,25.71601],[75.802411,25.714461],[75.801565,25.712948],[75.801016,25.712227],[75.800168,25.711317],[75.79906,25.710353],[75.797767,25.709532],[75.796296,25.708384],[75.795754,25.7081],[75.793286,25.707092],[75.792083,25.7067],[75.790778,25.706414],[75.790482,25.706273],[75.790142,25.706012],[75.790063,25.706675],[75.790008,25.707438],[75.790007,25.708135],[75.790129,25.709001],[75.790512,25.71098],[75.791018,25.713702],[75.79131,25.715323],[75.791434,25.715776],[75.791834,25.716726],[75.792759,25.718657],[75.793874,25.720974],[75.794766,25.723006],[75.795632,25.724596],[75.796277,25.725699],[75.797131,25.72718],[75.798672,25.729628],[75.799265,25.730523],[75.800203,25.729755],[75.80065,25.729496],[75.80106,25.729466],[75.801382,25.72956],[75.801728,25.729701],[75.802603,25.730434],[75.802966,25.730853],[75.803296,25.731078],[75.80433,25.731547],[75.805554,25.732235],[75.805995,25.732425],[75.806388,25.732359],[75.807125,25.73178],[75.807583,25.729436],[75.807692,25.728838],[75.807852,25.728498],[75.8083,25.72784],[75.809131,25.726629],[75.809443,25.72596],[75.809788,25.725085],[75.810358,25.724224],[75.811024,25.723127],[75.811443,25.722615],[75.812161,25.722011],[75.81299,25.721523],[75.814604,25.720701],[75.81606,25.720023],[75.816757,25.719716]]]]}"
93696,Roneeja,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.700835,75.666745,3236,1667,1569,486,413,false,false,true,false,RJ6860SC06,RJ6860SC06-2,,,6860,RIBG,27.9816312546948,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.690273,25.701742],[75.689599,25.70137],[75.689408,25.70114],[75.688998,25.700321],[75.687936,25.698919],[75.687153,25.698041],[75.686372,25.697419],[75.684464,25.695451],[75.683327,25.694353],[75.682935,25.694064],[75.682351,25.69383],[75.681832,25.693454],[75.681157,25.692675],[75.680753,25.691979],[75.68017,25.6905],[75.679994,25.689905],[75.680116,25.689485],[75.680372,25.689009],[75.680773,25.687926],[75.680873,25.687369],[75.680833,25.686997],[75.680333,25.686207],[75.680072,25.685842],[75.679065,25.685003],[75.677798,25.684077],[75.676802,25.68319],[75.675951,25.682668],[75.673999,25.68192],[75.673483,25.6817],[75.672296,25.681638],[75.67085,25.681609],[75.669922,25.681742],[75.66912,25.682034],[75.668638,25.682372],[75.66842,25.682669],[75.668068,25.683352],[75.667318,25.684816],[75.666141,25.686611],[75.664789,25.688099],[75.664443,25.688338],[75.664015,25.688419],[75.663512,25.688557],[75.663065,25.688766],[75.661766,25.689674],[75.660417,25.690775],[75.659984,25.691299],[75.659778,25.691698],[75.659454,25.692438],[75.659172,25.692841],[75.658485,25.69352],[75.657922,25.694042],[75.656832,25.694588],[75.655928,25.695113],[75.655468,25.695251],[75.654938,25.695345],[75.653201,25.695597],[75.652653,25.695763],[75.651903,25.696197],[75.649538,25.697433],[75.650388,25.698283],[75.651062,25.699037],[75.65149,25.700076],[75.651624,25.700863],[75.65173,25.701481],[75.652392,25.705565],[75.652332,25.707171],[75.652042,25.708661],[75.651423,25.709573],[75.650624,25.71039],[75.649309,25.711122],[75.647531,25.711734],[75.646161,25.712406],[75.645059,25.713262],[75.64407,25.71417],[75.643278,25.715412],[75.643217,25.71622],[75.643527,25.717629],[75.646419,25.717713],[75.648095,25.717698],[75.649724,25.717601],[75.65085,25.717465],[75.652118,25.717133],[75.65286,25.716993],[75.653328,25.716982],[75.654094,25.717105],[75.655462,25.717645],[75.656463,25.717903],[75.657328,25.718028],[75.657787,25.718033],[75.658134,25.717888],[75.659687,25.716999],[75.660288,25.716657],[75.660629,25.716463],[75.661219,25.716321],[75.66269,25.71627],[75.664354,25.716368],[75.665228,25.716624],[75.668548,25.71741],[75.672267,25.718186],[75.673389,25.718442],[75.675338,25.719149],[75.676788,25.719623],[75.678006,25.719864],[75.679924,25.720027],[75.681913,25.720061],[75.681815,25.719768],[75.681797,25.719241],[75.681846,25.718703],[75.682044,25.718152],[75.68343,25.715841],[75.687282,25.709184],[75.688023,25.707533],[75.688559,25.706527],[75.689626,25.705251],[75.689945,25.704849],[75.690155,25.704433],[75.690202,25.703989],[75.690186,25.703476],[75.690138,25.702775],[75.690166,25.702196],[75.690273,25.701742]]]]}"
93944,Naharganj,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.767482,76.006001,871,448,423,201,90,false,true,false,false,,,RJ6860SP093938,RJ6860SP093938-1,6860,RIBG,11.7223183892687,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.026848,25.776275],[76.026711,25.775533],[76.02614,25.774179],[76.025913,25.773694],[76.025482,25.773247],[76.024964,25.772644],[76.022297,25.772777],[76.021029,25.772903],[76.019274,25.773],[76.01879,25.772903],[76.018259,25.772705],[76.01761,25.772334],[76.017089,25.771978],[76.016711,25.771593],[76.016508,25.771215],[76.016161,25.770313],[76.015471,25.768628],[76.014899,25.767316],[76.014371,25.76634],[76.01412,25.765993],[76.01378,25.765688],[76.013006,25.765318],[76.011974,25.764776],[76.011521,25.764535],[76.011275,25.764301],[76.010989,25.763794],[76.010868,25.763474],[76.010725,25.762747],[76.010655,25.7617],[76.010614,25.760348],[76.010596,25.759342],[76.010523,25.758503],[76.010311,25.757659],[76.009975,25.75625],[76.00972,25.754806],[76.00955,25.754144],[76.009308,25.7534],[76.008959,25.752613],[76.008285,25.751401],[76.008151,25.75106],[76.008115,25.750724],[76.008096,25.75026],[76.008142,25.749411],[76.008129,25.749037],[76.00794,25.748809],[76.007585,25.748645],[76.007287,25.748533],[76.006975,25.748455],[76.00666,25.748467],[76.006142,25.748597],[76.005699,25.748645],[76.004402,25.74855],[76.003195,25.748479],[76.002903,25.748524],[76.002714,25.74874],[76.002573,25.749134],[76.002355,25.74968],[76.001937,25.750238],[76.00095,25.75125],[76.00063,25.751654],[76.00026,25.752273],[75.999976,25.752723],[75.998739,25.754121],[75.997006,25.755857],[75.995324,25.757405],[75.994025,25.75857],[75.992233,25.760278],[75.991642,25.760652],[75.990982,25.76079],[75.988877,25.761043],[75.988257,25.761307],[75.988063,25.761586],[75.98783,25.762012],[75.987385,25.762524],[75.986678,25.763219],[75.985502,25.764007],[75.985154,25.764186],[75.985423,25.766633],[75.985637,25.767401],[75.985919,25.768417],[75.986275,25.770388],[75.986604,25.772192],[75.986814,25.772884],[75.987118,25.773919],[75.987353,25.774835],[75.987461,25.775128],[75.987791,25.775519],[75.988734,25.776463],[75.989327,25.777087],[75.989858,25.777707],[75.990719,25.778909],[75.99092,25.779336],[75.991308,25.780188],[75.991641,25.780895],[75.992081,25.781525],[75.992591,25.782285],[75.993049,25.782811],[75.993774,25.783333],[75.994948,25.783974],[75.995774,25.784393],[75.997146,25.784818],[75.998194,25.785096],[75.998967,25.785263],[75.999756,25.785378],[76.000723,25.785441],[76.001399,25.785476],[76.001859,25.785588],[76.002437,25.78598],[76.002717,25.786232],[76.002905,25.786509],[76.003107,25.786142],[76.00339,25.785798],[76.004117,25.78551],[76.005692,25.784988],[76.008969,25.783961],[76.009967,25.783718],[76.010468,25.783593],[76.010914,25.783416],[76.012434,25.782618],[76.013476,25.782113],[76.014233,25.781812],[76.015179,25.781626],[76.016301,25.781364],[76.017345,25.781206],[76.017793,25.780787],[76.018538,25.780101],[76.018751,25.779889],[76.019093,25.77974],[76.020455,25.779312],[76.02169,25.779016],[76.022803,25.778705],[76.023444,25.778603],[76.024809,25.77859],[76.025125,25.778518],[76.025595,25.778108],[76.026107,25.777465],[76.026679,25.776684],[76.026848,25.776275]]]]}"
93568,Khatola,621,Uniara,120,Tonk,8,Rajasthan,304024,25.927399,75.891675,530,277,253,145,10,false,false,true,false,RJ6860SC01,RJ6860SC01-0,,,6860,RIBG,28.2778974207357,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.904177,25.935431],[75.903616,25.934677],[75.903021,25.934],[75.901979,25.933232],[75.900345,25.931889],[75.899409,25.930985],[75.898729,25.929861],[75.89766,25.928125],[75.895588,25.92528],[75.892884,25.922148],[75.891113,25.920449],[75.889254,25.918835],[75.886507,25.919018],[75.881418,25.919218],[75.879525,25.918914],[75.879174,25.918857],[75.879735,25.919836],[75.880233,25.920666],[75.881074,25.921479],[75.881315,25.921913],[75.881421,25.92227],[75.881477,25.923],[75.88147,25.923357],[75.881414,25.923771],[75.88264,25.925006],[75.883564,25.925734],[75.885055,25.927172],[75.886666,25.928856],[75.888262,25.930129],[75.889226,25.930782],[75.890183,25.93139],[75.892012,25.933023],[75.894289,25.935359],[75.894895,25.935964],[75.897232,25.935554],[75.899662,25.935463],[75.901632,25.935357],[75.903289,25.935411],[75.904177,25.935431]]]]}"
94190,Goontha,625,Keshoraipatan,121,Bundi,8,Rajasthan,323802,25.557714,76.023806,540,288,252,55,127,false,false,true,false,RJ6860SC10,RJ6860SC10-5,,,6860,RIBG,15.5093299647368,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.042169,25.558741],[76.042059,25.557411],[76.041949,25.556561],[76.041752,25.55601],[76.041078,25.554641],[76.040496,25.553198],[76.040096,25.552091],[76.039832,25.551495],[76.039029,25.550182],[76.038317,25.549127],[76.037768,25.548225],[76.037689,25.547819],[76.037523,25.546278],[76.037441,25.545028],[76.037458,25.544185],[76.037374,25.5431],[76.037292,25.542115],[76.037187,25.541551],[76.036918,25.541196],[76.03581,25.540164],[76.034429,25.541238],[76.032378,25.542715],[76.031798,25.543058],[76.030923,25.543373],[76.029945,25.54368],[76.029419,25.54391],[76.028993,25.544288],[76.028461,25.544721],[76.026852,25.545749],[76.026545,25.545866],[76.026026,25.545982],[76.025776,25.546152],[76.025431,25.546557],[76.025304,25.546849],[76.025256,25.547532],[76.025187,25.5486],[76.025119,25.549348],[76.025008,25.549678],[76.024638,25.550351],[76.024255,25.551006],[76.023975,25.551266],[76.02362,25.551406],[76.023126,25.551561],[76.022794,25.551639],[76.022507,25.551622],[76.021884,25.55151],[76.020762,25.551205],[76.019774,25.550875],[76.019418,25.550626],[76.019295,25.550287],[76.019097,25.549872],[76.01742,25.549663],[76.016062,25.549468],[76.014192,25.54911],[76.013724,25.549029],[76.01337,25.54905],[76.012968,25.549166],[76.011745,25.549565],[76.011435,25.549723],[76.011239,25.550073],[76.010631,25.55118],[76.010131,25.552196],[76.00986,25.552787],[76.00998,25.55307],[76.010364,25.553707],[76.010845,25.554568],[76.010883,25.555063],[76.010246,25.555613],[76.00977,25.555814],[76.009035,25.5559],[76.008569,25.556117],[76.007869,25.556585],[76.007286,25.557007],[76.007104,25.557357],[76.006969,25.557988],[76.006632,25.558351],[76.005573,25.559239],[76.005444,25.559605],[76.005508,25.559882],[76.00556,25.560222],[76.007486,25.561374],[76.010305,25.563199],[76.011789,25.564562],[76.012183,25.564758],[76.014437,25.565691],[76.016495,25.566349],[76.018956,25.567624],[76.023457,25.570107],[76.026972,25.571343],[76.03264,25.573165],[76.034419,25.573816],[76.034955,25.574111],[76.035371,25.574264],[76.036441,25.57441],[76.036889,25.574633],[76.037791,25.575265],[76.037938,25.574395],[76.038188,25.573519],[76.038326,25.573235],[76.038984,25.572043],[76.040271,25.569424],[76.041025,25.568119],[76.041162,25.567843],[76.041228,25.567539],[76.041415,25.566172],[76.041675,25.563952],[76.041801,25.561806],[76.041906,25.561109],[76.042116,25.559761],[76.042169,25.558741]]]]}"
93445,Muchkand Pura,620,Deoli,120,Tonk,8,Rajasthan,304802,25.86881,75.844573,118,58,60,0,0,false,false,true,false,RJ6860SC13,RJ6860SC13-1,,,6860,RIBG,23.5084498600375,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.85908,25.868597],[75.858728,25.868558],[75.857452,25.868143],[75.855681,25.867348],[75.854471,25.866631],[75.853585,25.866061],[75.852283,25.865457],[75.851524,25.865091],[75.850117,25.864044],[75.848122,25.86225],[75.846544,25.862785],[75.843952,25.863604],[75.841743,25.864273],[75.83957,25.864902],[75.838499,25.86513],[75.836428,25.865337],[75.834679,25.865543],[75.832814,25.865668],[75.832157,25.865829],[75.831378,25.866191],[75.830067,25.866878],[75.830346,25.867839],[75.831398,25.871052],[75.832022,25.872646],[75.83222,25.873077],[75.832661,25.8737],[75.832878,25.873892],[75.834339,25.874679],[75.835264,25.875133],[75.835551,25.875194],[75.837834,25.875371],[75.838174,25.875292],[75.839932,25.874727],[75.841104,25.87431],[75.841843,25.874181],[75.845203,25.874014],[75.846412,25.874049],[75.847947,25.873895],[75.84969,25.873723],[75.850226,25.873727],[75.850802,25.8738],[75.851439,25.874043],[75.852002,25.874245],[75.852209,25.874449],[75.853875,25.872922],[75.854697,25.871992],[75.855338,25.871308],[75.85908,25.868597]]]]}"
93443,Udaipura,620,Deoli,120,Tonk,8,Rajasthan,304802,25.909481,75.830839,100,50,50,0,24,false,false,true,false,RJ6860SC13,RJ6860SC13-1,,,6860,RIBG,28.1927122122704,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.846231,25.914279],[75.846132,25.913729],[75.845645,25.913211],[75.844574,25.912282],[75.844359,25.911892],[75.844437,25.90958],[75.844427,25.909238],[75.844301,25.908841],[75.843986,25.908314],[75.843369,25.907564],[75.840205,25.904777],[75.839156,25.903846],[75.838923,25.903587],[75.838813,25.903206],[75.83865,25.902645],[75.838605,25.902341],[75.838609,25.901927],[75.838608,25.901624],[75.838658,25.901251],[75.838134,25.901217],[75.836916,25.9012],[75.836499,25.901268],[75.836211,25.901373],[75.834527,25.902139],[75.832063,25.90314],[75.83013,25.904074],[75.827445,25.905227],[75.826688,25.905501],[75.823626,25.906284],[75.822179,25.906791],[75.818379,25.908374],[75.816115,25.909509],[75.815821,25.909765],[75.815652,25.910124],[75.815448,25.910879],[75.818895,25.911272],[75.819631,25.911401],[75.820376,25.911673],[75.821136,25.911912],[75.82144,25.912007],[75.822036,25.912088],[75.823522,25.912151],[75.823938,25.912198],[75.824504,25.912246],[75.825597,25.91255],[75.828228,25.913555],[75.831894,25.915406],[75.832316,25.915599],[75.834538,25.916619],[75.835969,25.91716],[75.836975,25.917518],[75.837529,25.91763],[75.838713,25.91773],[75.840349,25.917763],[75.841614,25.917717],[75.842344,25.917659],[75.84313,25.917491],[75.844199,25.917189],[75.844653,25.916985],[75.845015,25.916773],[75.845456,25.916359],[75.845892,25.915811],[75.846114,25.915218],[75.846184,25.914692],[75.846231,25.914279]]]]}"
93595,Dobariya,621,Uniara,120,Tonk,8,Rajasthan,304024,25.882916,76.032796,400,220,180,42,0,false,false,true,false,RJ6860SC03,RJ6860SC03-0,,,6860,RIBG,24.4683447044291,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.042074,25.893658],[76.041798,25.89169],[76.041254,25.888595],[76.040835,25.886641],[76.040351,25.884457],[76.039609,25.881885],[76.039057,25.880066],[76.038211,25.878609],[76.036476,25.875885],[76.034857,25.873332],[76.034221,25.87278],[76.032871,25.872174],[76.033154,25.873386],[76.033119,25.873852],[76.032607,25.874963],[76.031568,25.876641],[76.029637,25.87941],[76.028108,25.881354],[76.02685,25.883007],[76.025696,25.884974],[76.024843,25.886116],[76.023518,25.88807],[76.023903,25.888115],[76.026086,25.888136],[76.026726,25.888358],[76.02903,25.890035],[76.030096,25.891391],[76.031237,25.892826],[76.031677,25.892996],[76.033593,25.893303],[76.038131,25.893187],[76.039843,25.89309],[76.041471,25.893434],[76.042074,25.893658]]]]}"
93890,Suwanya,623,Nainwa,121,Bundi,8,Rajasthan,323801,25.811061,75.833391,709,361,348,161,0,false,true,false,false,,,RJ6860SP093887,RJ6860SP093887-4,6860,RIBG,18.5648228172241,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.848171,25.818437],[75.847596,25.818344],[75.847716,25.814764],[75.847536,25.8124],[75.847171,25.810462],[75.846919,25.808667],[75.846762,25.807162],[75.84659,25.80667],[75.846415,25.80623],[75.846123,25.805726],[75.845757,25.805247],[75.845024,25.804616],[75.844291,25.804036],[75.842911,25.80322],[75.840448,25.801933],[75.838363,25.800824],[75.837948,25.80071],[75.837219,25.800672],[75.835432,25.800697],[75.834723,25.800878],[75.834365,25.801248],[75.833227,25.80251],[75.831854,25.80433],[75.83117,25.80487],[75.830854,25.804957],[75.830457,25.804957],[75.829645,25.804868],[75.828992,25.804692],[75.828434,25.80454],[75.827842,25.80454],[75.826911,25.80464],[75.825926,25.804914],[75.825424,25.805115],[75.825062,25.805441],[75.824476,25.806101],[75.823451,25.80686],[75.822867,25.806891],[75.821344,25.806763],[75.820338,25.806781],[75.820127,25.807063],[75.819967,25.807427],[75.819484,25.808516],[75.819066,25.808532],[75.818611,25.808455],[75.819627,25.80911],[75.820107,25.809281],[75.820904,25.809347],[75.821586,25.809492],[75.822719,25.809897],[75.824584,25.810601],[75.825273,25.810904],[75.825573,25.811876],[75.825816,25.814528],[75.826158,25.816997],[75.826362,25.818425],[75.827426,25.818464],[75.828018,25.81853],[75.829267,25.819099],[75.83074,25.819777],[75.831793,25.820201],[75.832808,25.820537],[75.834295,25.820942],[75.835437,25.821151],[75.83728,25.821394],[75.838838,25.82145],[75.840737,25.821301],[75.841922,25.821182],[75.843452,25.820792],[75.84514,25.82013],[75.846968,25.819165],[75.848171,25.818437]]]]}"
93957,Jarkhoda,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.741241,76.034517,2728,1395,1333,639,15,true,true,false,false,,,RJ6860SP093957,RJ6860SP093957-5,6860,RIBG,11.4378713943035,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.064316,25.75305],[76.064037,25.752194],[76.063253,25.749923],[76.062896,25.748778],[76.062284,25.748954],[76.061874,25.74907],[76.061403,25.749103],[76.061088,25.749091],[76.060787,25.749013],[76.060574,25.748822],[76.060433,25.748528],[76.060292,25.748136],[76.060175,25.747552],[76.060057,25.74623],[76.059958,25.745935],[76.059743,25.745665],[76.059477,25.745479],[76.059175,25.745439],[76.05829,25.745281],[76.057119,25.745093],[76.056621,25.745017],[76.056212,25.74483],[76.055023,25.744012],[76.053014,25.742468],[76.0524,25.741895],[76.052229,25.741453],[76.05216,25.741163],[76.051552,25.739224],[76.051303,25.738371],[76.051221,25.737608],[76.051179,25.736731],[76.051137,25.734003],[76.051028,25.73307],[76.050896,25.731916],[76.050844,25.730292],[76.050844,25.728106],[76.049009,25.725875],[76.048113,25.724771],[76.047981,25.724055],[76.047802,25.723591],[76.047634,25.723361],[76.047316,25.723077],[76.046821,25.722731],[76.046409,25.722663],[76.044568,25.722922],[76.043267,25.723133],[76.042716,25.723375],[76.040235,25.724639],[76.038402,25.725532],[76.036184,25.726318],[76.032874,25.727547],[76.03075,25.72851],[76.028888,25.729091],[76.027282,25.729532],[76.026598,25.729637],[76.024521,25.729664],[76.02227,25.729616],[76.021588,25.729522],[76.020003,25.729237],[76.017626,25.728837],[76.017111,25.728819],[76.016613,25.728862],[76.016312,25.728961],[76.015078,25.729561],[76.013572,25.730366],[76.013376,25.730678],[76.013254,25.731012],[76.013163,25.731355],[76.012916,25.731687],[76.012517,25.732071],[76.012165,25.732314],[76.011862,25.732389],[76.011223,25.732382],[76.010249,25.73225],[76.009001,25.732165],[76.008058,25.732247],[76.006037,25.732454],[76.005706,25.734438],[76.005582,25.735858],[76.005494,25.738177],[76.005412,25.739159],[76.005306,25.739689],[76.004718,25.740965],[76.005572,25.740871],[76.006516,25.740743],[76.007582,25.740671],[76.009831,25.740628],[76.012344,25.74075],[76.01484,25.741063],[76.016135,25.741147],[76.017591,25.741098],[76.018217,25.741111],[76.018582,25.741182],[76.019476,25.74152],[76.020409,25.742061],[76.021901,25.743289],[76.023308,25.744672],[76.024846,25.746291],[76.025574,25.747046],[76.025993,25.747367],[76.026531,25.747594],[76.027335,25.7478],[76.027689,25.747911],[76.028099,25.747895],[76.028473,25.747811],[76.028772,25.747722],[76.029034,25.747534],[76.029108,25.746934],[76.029189,25.746488],[76.029542,25.746101],[76.029965,25.745735],[76.030256,25.745598],[76.03064,25.745617],[76.031439,25.746015],[76.032119,25.746489],[76.033073,25.747451],[76.034274,25.748738],[76.035254,25.749738],[76.03608,25.750716],[76.036766,25.751609],[76.037257,25.752435],[76.037467,25.752894],[76.037805,25.753577],[76.03808,25.754016],[76.038788,25.754658],[76.038967,25.75496],[76.039129,25.755243],[76.039351,25.755478],[76.040552,25.756468],[76.040896,25.756881],[76.041512,25.757564],[76.042399,25.758385],[76.043345,25.759159],[76.043847,25.759413],[76.0445,25.759462],[76.044853,25.759515],[76.045127,25.759614],[76.04551,25.75982],[76.045905,25.759761],[76.047457,25.759357],[76.049337,25.758788],[76.051663,25.758154],[76.053931,25.757454],[76.055007,25.757187],[76.055888,25.756975],[76.057033,25.756861],[76.057557,25.756837],[76.057943,25.756365],[76.058197,25.755881],[76.058472,25.755566],[76.059308,25.755802],[76.060468,25.756279],[76.060789,25.756303],[76.061189,25.756266],[76.062182,25.756036],[76.062818,25.755834],[76.063096,25.75564],[76.063777,25.754933],[76.064125,25.754489],[76.064256,25.754214],[76.064295,25.753805],[76.064316,25.75305]]]]}"
93919,Laxmipura,623,Nainwa,121,Bundi,8,Rajasthan,323801,25.691654,75.85316,1240,659,581,161,729,false,false,true,false,RJ6860SC05,RJ6860SC05-3,,,6860,RIBG,9.31466895555939,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.865641,25.690192],[75.865,25.689001],[75.864002,25.686129],[75.863741,25.685291],[75.862902,25.684987],[75.86091,25.684793],[75.857894,25.684845],[75.85649,25.68491],[75.856075,25.684934],[75.855666,25.685161],[75.855145,25.685373],[75.854646,25.68541],[75.854058,25.685213],[75.852663,25.684244],[75.851174,25.683464],[75.850262,25.683172],[75.849887,25.683026],[75.849642,25.683195],[75.848192,25.683761],[75.847283,25.683973],[75.845993,25.684481],[75.845348,25.684763],[75.844796,25.684957],[75.844009,25.685179],[75.843375,25.685411],[75.84279,25.685663],[75.842306,25.685955],[75.841946,25.686382],[75.84167,25.68703],[75.841589,25.687562],[75.841488,25.687925],[75.841259,25.68819],[75.840679,25.688788],[75.841183,25.689195],[75.842816,25.690605],[75.844534,25.691879],[75.845965,25.693005],[75.848166,25.694758],[75.848828,25.695477],[75.849375,25.696053],[75.850044,25.696727],[75.850639,25.697174],[75.851339,25.697619],[75.851931,25.697829],[75.852401,25.698075],[75.852812,25.698323],[75.853454,25.69893],[75.854148,25.699729],[75.854596,25.700224],[75.85495,25.700283],[75.855438,25.700108],[75.855836,25.700035],[75.856626,25.70011],[75.856823,25.699905],[75.857535,25.699631],[75.858426,25.6992],[75.859258,25.698807],[75.860044,25.698401],[75.860408,25.698344],[75.86104,25.698278],[75.861634,25.698069],[75.86217,25.697585],[75.862691,25.697151],[75.86391,25.695214],[75.864354,25.694206],[75.864658,25.693483],[75.864855,25.693116],[75.864921,25.69277],[75.864984,25.691965],[75.865396,25.691012],[75.865641,25.690192]]]]}"
93394,Gulabpura,620,Deoli,120,Tonk,8,Rajasthan,304802,25.801099,75.64211,337,187,150,32,280,false,false,true,false,RJ6860SC14,RJ6860SC14-2,,,6860,RIBG,33.2818889114029,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.647807,25.807893],[75.647775,25.807369],[75.6478,25.80596],[75.647627,25.804877],[75.647506,25.801775],[75.647549,25.796529],[75.647627,25.795261],[75.647537,25.794241],[75.647338,25.79347],[75.64459,25.793508],[75.641202,25.793627],[75.640732,25.793668],[75.639845,25.793853],[75.63884,25.794202],[75.638332,25.794468],[75.638076,25.794711],[75.63759,25.795254],[75.637429,25.795557],[75.637095,25.796881],[75.636704,25.798561],[75.636413,25.80105],[75.636505,25.80325],[75.63648,25.804875],[75.636453,25.805629],[75.638867,25.806203],[75.640527,25.80675],[75.643173,25.80763],[75.645278,25.808169],[75.646893,25.808684],[75.647307,25.808729],[75.647608,25.808264],[75.647807,25.807893]]]]}"
93840,Vishdhari,622,Hindoli,121,Bundi,8,Rajasthan,323803,25.566988,75.787422,1348,738,610,43,106,false,false,true,false,RJ6860SC07,RJ6860SC07-4,,,6860,RIBG,20.0081859973704,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.813388,25.573968],[75.81332,25.573272],[75.812033,25.568034],[75.81195,25.566905],[75.811866,25.565997],[75.811805,25.565654],[75.811632,25.565084],[75.809973,25.561292],[75.809718,25.560614],[75.80631,25.556666],[75.805594,25.555729],[75.805343,25.55522],[75.805147,25.55473],[75.804914,25.551635],[75.804872,25.550942],[75.805079,25.550531],[75.807148,25.547813],[75.807352,25.547407],[75.807193,25.547131],[75.80466,25.54576],[75.79907,25.543859],[75.798368,25.543579],[75.797422,25.543307],[75.795739,25.542939],[75.791995,25.542586],[75.791299,25.542592],[75.790592,25.542633],[75.789585,25.542946],[75.789078,25.543038],[75.788444,25.543019],[75.787898,25.542919],[75.787546,25.542786],[75.78659,25.542672],[75.785315,25.542667],[75.780169,25.543226],[75.778296,25.543324],[75.771866,25.543098],[75.768246,25.542863],[75.766946,25.542647],[75.766451,25.54243],[75.765812,25.54368],[75.76533,25.544468],[75.764845,25.545226],[75.764336,25.545819],[75.763838,25.546335],[75.763259,25.546791],[75.762478,25.547182],[75.761456,25.547765],[75.762856,25.549263],[75.763629,25.549857],[75.765078,25.550774],[75.767134,25.552579],[75.769018,25.554183],[75.769373,25.554406],[75.770987,25.555014],[75.773218,25.55589],[75.775983,25.556941],[75.777314,25.557504],[75.778391,25.557979],[75.779424,25.558624],[75.78035,25.559354],[75.781584,25.560479],[75.781794,25.560834],[75.781893,25.56139],[75.782155,25.564701],[75.782096,25.565634],[75.781826,25.566726],[75.781673,25.567468],[75.781624,25.56864],[75.781549,25.572064],[75.781332,25.573828],[75.780536,25.57706],[75.780389,25.57852],[75.780267,25.579671],[75.780341,25.581238],[75.780589,25.583866],[75.780597,25.584531],[75.780493,25.58678],[75.780367,25.588575],[75.78039,25.591051],[75.784299,25.591469],[75.787628,25.591546],[75.791628,25.591457],[75.796395,25.591505],[75.79816,25.589801],[75.800113,25.58808],[75.801471,25.587122],[75.80323,25.586291],[75.803746,25.586033],[75.804178,25.585742],[75.806166,25.583398],[75.806618,25.582873],[75.807147,25.582614],[75.807737,25.582461],[75.808624,25.58218],[75.808969,25.582061],[75.809461,25.581718],[75.812124,25.579236],[75.812751,25.578571],[75.812864,25.57825],[75.813039,25.577428],[75.813383,25.574604],[75.813388,25.573968]]]]}"
